ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B0006GVNOA,5.0,i bought this last october and finally got around to cleaning our  dryer duct run its just not the type of thing thats at the top of your list like wow should i go see a movie or clean our dryer duct however our dryer was drying slower and slower and i knew it was a task that i needed to tackle so i read the very long instruction book for this and began my work the instructions really need to be rewritten and simplified my sony tv has a smaller instruction manual but i do appreciate the manufacturers thoroughness for those of you with short attention spans heres my quick start guide screw the rods together and use electrical or duct tape to reinforce the joints to keep them from unscrewing during your work stick one end of rod in your drill and set the clutch pretty close to the lowest or second lowest setting then increase power if you need it attached brush to other end of rod with supplied key wrench  allen wrench and tighten make sure your drill is on clockwise  not reverse  mode or else the rods will unscrew inside your duct and youre screwed read  again turn dryer on air mode and then insert the brush in the pipe outside and begin spinning it by activating the drill push it in about a foot then pull it out and watch the lint fly then push it in  feet and pull it out and watch the lint fly then  feet etc marvel at how much lint came out marvel at how fast your dryer is and come write a review here wash the clothes you were wearing when you did this because they are now covered in linthope this helps its a quick job and well worth it the trouble,gardus  linteater rotary dryer vent cleaning system,29.09,0.5868852459016394,,,-212.73,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,40,114,40,185,60,164,60,0.89,0.37,0.32,0.24,3.07,1.24,125,38,43.6,39.6,0.68,0.84,6.5,9.19,0.92,30.19,0.7,0.76,32.07,4.0,0.26,0.64,0.11,0.06,0.17
B00NSELL2Q,4.0,very easy to install and exactly as described  i just wish it wasnt necessary to purchase  its actually a design flaw that caused me to need this  the area where this connects to the dryer electronic part eroded i assume due to the naturally moist environment of a washing machine  i wish i didnt need the part but its cheaper to buy this than the a new washer,frigidaire  washer door lock assembly,25.66,0.7058823529411765,inf,17.0,10.92,68,1,9,4,0,3,0,1,10,68.0,0.0,17.0,4.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,2.5,34,12,34,12,40,12,40,12,1.0,0.3,0.35,0.31,1.23,0.78,34,34,34.0,34.0,0.85,0.85,3.8,5.38,0.96,36.36,0.85,0.85,9.31,2.16,0.28,0.75,0.25,0.12,0.38
B00LU1GFWA,5.0,easy to replace  wish it would have been the problem for my microwave but not  definitely worth the time trouble shooting as it cost under  to try and  minutes of my time the manual said fuse is the fix about  of the time im the ,ge  fuse replacement,9.4,0.7555555555555555,inf,11.25,42.72,45,1,7,4,0,4,0,2,6,45.0,0.0,11.25,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,20,6,17,6,23,6,19,6,0.83,0.32,0.3,0.17,0.17,0.29,20,20,20.0,20.0,0.87,0.87,2.95,4.17,0.96,30.55,0.89,1.0,6.0,1.73,0.32,0.8,0.11,0.05,0.16
B0042ACZU2,5.0,this lg refrigerator water filter is great  i have clean filtered water and ice for six months  i love the fact that i can order it online and have it in a few days  my new refrigerator even counts down the months to let me know when i need to replace it  i will definitely order it again,lg  refrigerator water filter filters up to  gallons of water compatible with select lg multidoor refrigerators with slimspace plus ice system,49.15,0.7413793103448276,58.0,9.666666666666666,29.53,58,1,9,6,1,5,1,2,7,58.0,58.0,9.6667,6.0,9.0,6.0,0.8333,5.0,1.0,1.0,2.0,0.3333,7.0,1.1667,27,7,24,7,36,8,32,8,0.89,0.25,0.26,0.11,0.11,0.24,27,27,27.0,27.0,0.75,0.75,3.18,4.5,0.92,19.39,0.75,0.89,7.11,1.89,0.25,0.64,0.19,0.09,0.28
B00006IV17,5.0,we have owned the same small holmes humidifier for the last four years we go through  or five of the filter elements every year and have tried several other brands the holmes  seem to last a bit longer and the delivery from amazon is fast we will stay with the holmes based on the performance,holmes quotaquot humidifier filter ,11.89,0.7636363636363637,55.0,13.75,41.03,55,1,6,4,1,1,1,1,5,55.0,55.0,13.75,4.0,6.0,4.0,0.25,1.0,1.0,1.0,1.0,0.25,5.0,1.25,25,7,21,5,30,9,25,7,0.83,0.28,0.28,0.0,0.0,0.0,25,25,25.0,25.0,0.83,0.83,3.23,4.56,0.95,27.56,0.84,1.0,7.0,1.87,0.28,0.75,0.2,0.0,0.2
B01CC7O8JW,1.0,useless no flow like many others stated i tried a few things and nothing helped initially i installed the filter with no issue i could hear the water flowingfilling the filter then stop i tried using the water dispenser and pressure was way higher than ever before for about  seconds than just a trickle you could wait till filter  filled up and get a little more water than a trickle again waited  hours and tried again with the same results put the old filter in and no issuesfor the people removing the plastic piece inside the filter to get it to work that just lets the water bypass the actual filter material,waterdrop mwf refrigerator water filter compatible with ge mwf mwfp mwfa gwf gwfa smartwater kenmore    standard,14.89,0.6339285714285714,112.0,11.2,-25.29,112,1,17,10,1,7,1,4,17,112.0,112.0,11.2,10.0,17.0,10.0,0.7,7.0,1.0,1.0,4.0,0.4,17.0,1.7,53,11,48,11,71,17,65,17,0.92,0.26,0.21,0.11,0.21,0.32,53,39,39.7,38.1,0.75,0.78,4.45,6.29,0.93,26.99,0.74,0.79,11.84,2.43,0.23,0.66,0.17,0.06,0.23
B001UGO8F6,3.0,this works as expected and the price is great compared to the local hardware store but i knocked off a star for the short service life  this is the  replacement  total in  yearsits also energy intensive roughly     the entire time the oven burner is on vs spark ignition that might spike  for a few seconds thats especially problematic if you ever have a power outage and need to run the oven off a  transducer with an extension cord unfortunately mine is only  max discovered the oven needed more than that the hard way its also problematic for anyone running on solar with batteries or a smaller generator thatll brown out if the oven burner and fridge compressor are on at the same time i think its more a fault in the oven model design than the oven ignitor itself really there is no reason it couldnt use a pilot lite for the oven session from when a temperature is set until its turned off so the glow plug is only on for a few minutes i will never get a stove with this glow plug mechanism again but its not bad enough to replace the oven earlytip recognize the signs of glow plug failure and buy a replacement ignitor before you need it check for a slight decrease in glow plug brightness over time from bright yellow to yelloworange to dull orange increasingly longer burner ignition delays despite the plug glowing dully along with difficulty maintaining temperature and maybe small spot discoloration in the glow plug element when cold at what will become the point of failure when it burns out its hard to guesstimate but when those issues start to become noticeable expect ignitor failure within a couple months of regular daily use though a dull orange glow with failure to maintain temp is probably closer to a week leftanother tip rtfm really read the service manual its not long nor particularly complicated but there are some nonobvious quirks and some differences between oven models that use these ignitors google your oven make model and service manual pdfupdate   ignitor service life from a few days after last order on september   for  until august    star for poor quality checked alternatives none look better ordered another replacement for  this failure was unexpected most of the heating element looks fine but theres a greywhite spot with slight deformation there was no noticeable decrease in brightness or temperature control tried to stick a multimeter probe in there to pick up line voltage but only managed to break the element did register line voltage at the plug theres a tiny chance its not the element,maytag  oven ignitor,25.4,0.5351473922902494,,,-367.69,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,69,161,64,277,109,242,103,0.87,0.43,0.38,0.24,2.88,1.2,180,46,43.8,43.0,0.65,0.87,7.65,10.82,0.92,31.87,0.67,0.86,36.98,4.3,0.18,0.67,0.15,0.04,0.19
B01DTII222,4.0,very easy to install and fit perfectly  the only complaint i have is that when i was looking for the right filter and was reading all the questions and answers the site that i purchased this from was asked is this made in america to which they response was yes  when it arrived i looked on the box for the made in america logo and it was not there  i then sent a message to the site and asked where was this made and my response back was mexico  i am disappointed  i am trying to purchase items within reason of course that are made in america i feel like i was misled and that does not make me happy  i will be looking for a source that has its product made in america,maytag  compatible refrigerator water filter,17.99,0.5597014925373134,inf,7.052631578947368,-39.16,134,1,21,19,0,14,0,4,15,134.0,0.0,7.0526,19.0,0.0,0.0,0.7368,0.0,0.0,0.0,0.0,0.2105,0.0,0.7895,44,9,39,9,82,12,62,12,0.76,0.19,0.2,0.12,0.36,0.42,44,32,30.1,28.8,0.54,0.64,3.44,4.86,0.86,13.55,0.63,0.64,10.24,2.26,0.26,0.59,0.1,0.06,0.16
B002C8HR9A,5.0,just got this yesterday and i was so excited to use it that i ended up washing  loads of laundry in it  combined with the laundry alternative spin dryer it made my life much easier it was bigger than expected but certainly welcomed  i was able to wash  pairs of dress pants in one load and in another about  work shirts with ease one thing to mention make sure you put it on a steady surface preferably elevated or it might get to your back or arms one thing to recommend is to put in a rubber ball or something similar to simulate the agitation process of a regular washer it works fine without one as i started off without but it does help with the dirtier clothes  only complaint i could come up with is getting the machine to stay still on my stand as the suction cups didnt hold it down very well  well i might have two complaints  my second one would be the drain pipe did not work all that well it did drain the water out but it didnt lock in place so i have to hold it  it does work but it leaks a decent amount so make sure you use a towel under it if you run into similar issues  other than that i love this little guy already washed  weeks worth of laundry in a  of the time i would spend at the laundry mat,the laundry alternative wonderwash nonelectric portable compact mini washing machine,5.6,0.5761316872427984,,,-149.8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,27,90,26,142,33,123,32,0.87,0.26,0.27,0.14,0.86,0.65,99,41,41.9,41.7,0.7,0.84,5.87,8.31,0.93,29.57,0.73,0.69,20.02,3.16,0.24,0.81,0.15,0.07,0.21
B0014CN8Y8,2.0,great product until the flexible shaft snapped in  places leaving the brush  part of the shaft stuck deep inside the dryer vent took a while to fully retrieve the components so the dryer vent wouldnt be blocked by the brush that was supposed to remove the lint accumulation the product was purchased in  and used  times a year and worked extremely well but the plastic material appears to have degraded over the years i recommend checking the flexibility of the plastic material before using it, gardus  linteater rotary dryer vent cleaning system,29.09,0.6941176470588235,85.0,14.166666666666666,-14.81,85,1,12,6,1,1,0,2,11,85.0,85.0,14.1667,6.0,12.0,6.0,0.1667,1.0,1.0,0.0,2.0,0.3333,11.0,1.8333,41,13,38,13,52,18,47,18,0.9,0.38,0.32,0.18,0.53,0.51,41,41,40.1,40.4,0.79,0.82,4.02,5.69,0.94,28.53,0.81,0.94,15.06,2.74,0.34,0.73,0.11,0.04,0.15
B00E37TR6E,1.0,water tasted worse than faucet or hose water  decided to pop the old filter back in even being longer than  months and it tastes great again  wasted  and now still have to buy the real name brand one again  name brand is expensive but now i see it is worth it,ecoaqua  replacement for ge mwf smartwater mwfa mwfp gwf gwfa kenmore  refrigerator water filter,15.59,0.7647058823529411,51.0,7.285714285714286,45.09,51,1,11,7,1,2,1,1,3,51.0,51.0,7.2857,7.0,11.0,7.0,0.2857,2.0,1.0,1.0,1.0,0.1429,3.0,0.4286,27,6,23,6,35,7,27,7,0.77,0.26,0.22,0.14,0.14,0.27,27,27,27.0,27.0,0.77,0.77,3.23,4.56,0.93,21.15,0.85,0.86,5.14,1.6,0.22,0.75,0.33,0.11,0.44
B005BNLODS,5.0,the simple item was exactly what i expected  too bad they dont make this item in some other material besides the plastic used  it becomes etched discolored and gets residue buildup unless one is a fanatic about keeping it dry  with seven people using my ice and water dispenser more times that i can count each day of the summer there is no way mine stays dry  when this one starts looking bad ill just have to replace it again,whirlpool  overflow grille for refrigerator,17.99,0.85,80.0,8.88888888888889,7.2,80,1,13,9,1,9,0,2,11,80.0,80.0,8.8889,9.0,13.0,9.0,1.0,9.0,1.0,0.0,2.0,0.2222,11.0,1.2222,42,10,37,10,49,10,42,10,0.86,0.24,0.24,0.21,0.64,0.57,42,42,42.0,42.0,0.86,0.86,4.24,6.0,0.96,42.67,0.88,0.93,12.07,2.46,0.31,0.88,0.17,0.05,0.21
B0045LLC7K,2.0,we have purchased this water filter before  of course this is the only kind that worksfits in our fridge  this last one we ordered from amazon was on time but unfortunately it has been a week now and the water  ice cubes are still cloudylike the filter is not good  very agravating  you only need to run the water for  minutes and the water should run clear  very disappointed,frigidaire  puresource replacement filter ,40.33,0.7681159420289855,23.0,6.9,18.36,69,1,12,10,3,5,2,0,5,69.0,23.0,6.9,10.0,4.0,3.3333,0.5,1.6667,3.0,0.6667,0.0,0.0,1.6667,0.5,29,9,25,9,41,10,32,10,0.78,0.31,0.31,0.29,0.57,0.53,29,29,29.0,29.0,0.71,0.71,3.2,4.53,0.91,17.3,0.78,0.86,5.14,1.6,0.19,0.73,0.16,0.12,0.28
B005OOZB1A,1.0,like nmsunlover who posted  months ago i called ge customer service at  the nice rep i spoke with said ge has discontinued the plastic burner knobs and only stocks the replacement much better made metal burner knobs  the price  each i told her this was a bit pricey to pay for a little old knob she said ill see what i can do a minute later she came back and said she would sell them to me for  each good deal i bought  new metal burner knobs for  and to think i could have spent  for only two more cheaply made plastic burner knobs the choice is yours,ge  surface burner control knob for stove,16.29,0.6851851851851852,108.0,6.352941176470588,-12.77,108,1,18,17,1,16,1,3,19,108.0,108.0,6.3529,17.0,18.0,17.0,0.9412,16.0,1.0,1.0,3.0,0.1765,19.0,1.1176,51,12,47,12,71,20,65,20,0.92,0.31,0.24,0.09,0.18,0.3,51,42,38.9,39.8,0.72,0.84,4.28,6.05,0.92,23.85,0.72,0.77,13.14,2.56,0.26,0.69,0.15,0.05,0.2
B0002HMUBI,3.0,this is really nothing more than a taste filter  it does a pretty good job of making los angeles water taste good  i use this to run to the water and ice maker in my fridgehowever doing an actual water test it does not remove a lot of the dissolved solids and mineralsthe overall system is fairly well made  it is easy to change filters and you do not have to turn of the water to do so as the filter head features an auto shut off when the filter is removedhowever the attachment to the wall is a single screw and the connectors for the water lines are not as robust as i might like friction fit essentially  but then it is all plastic and not brass this is probably better to use with plastic water line as the flexibility of the plastic line should reduce stress at the fitting i of course am using copper line and thus my concern over the robustness of the fittings,ge smartwater inline filter system gxrlq,37.98,0.5892857142857143,168.0,9.882352941176471,-82.13,168,1,23,17,1,10,1,3,21,168.0,168.0,9.8824,17.0,23.0,17.0,0.5882,10.0,1.0,1.0,3.0,0.1765,21.0,1.2353,68,23,60,22,105,29,86,28,0.82,0.33,0.34,0.1,0.2,0.32,68,36,37.6,38.2,0.65,0.72,4.69,6.64,0.91,21.65,0.7,0.65,8.45,2.06,0.15,0.67,0.12,0.08,0.2
B003P2WP8A,1.0,the vacuum hose attachment arrived folded to fit in the box  this is not flexible plastic and where it had bent it had also cracked  i tried to seal the cracks up with some glue but it still didnt work  the places where the vacuum attachment had been folded worked like kinks and kept the air from moving  since the plastic isnt flexible i cant unkink the vacuum attachment the plastic just cracks more  i attached it to my shop vac but it couldnt suck air past the kinks  the way the vacuum hose attachment arrived made it useless  the brushes however did work fine,dundas jafine bpck proclean dryer lint removal kit,23.3,0.6,105.0,9.545454545454545,-18.19,105,1,15,11,1,5,1,1,4,105.0,105.0,9.5455,11.0,15.0,11.0,0.4545,5.0,1.0,1.0,1.0,0.0909,4.0,0.3636,43,20,37,20,66,35,56,35,0.85,0.62,0.47,0.38,3.05,1.23,43,34,36.0,35.5,0.65,0.68,3.74,5.29,0.9,17.79,0.66,0.76,12.19,2.47,0.29,0.65,0.09,0.04,0.12
